,Year,Nation,DEG_URB,LEVELS,SEX,AGE,Percentage
65155,2018,Iceland,Cities,Very bad,Females,From 65 to 74 years,4.1
65156,2018,Iceland,Cities,Very bad,Females,65 years or over,5.2
65157,2018,Iceland,Cities,Very bad,Females,From 75 to 84 years,7.5
65158,2018,Iceland,Cities,Very bad,Females,75 years or over,6.4
65159,2018,Iceland,Cities,Very bad,Females,85 years or over,4.2
65160,2018,Iceland,Cities,Bad or very bad,Males,From 16 to 24 years,1.5
65161,2018,Iceland,Cities,Bad or very bad,Males,From 25 to 29 years,1.4
65162,2018,Iceland,Cities,Bad or very bad,Males,From 25 to 34 years,0.7
65163,2018,Iceland,Cities,Bad or very bad,Males,From 35 to 44 years,1.9
65164,2018,Iceland,Cities,Bad or very bad,Males,From 45 to 54 years,2.8
65165,2018,Iceland,Cities,Bad or very bad,Males,From 45 to 64 years,3.5
65166,2018,Iceland,Cities,Bad or very bad,Males,From 55 to 64 years,4.3
65167,2018,Iceland,Cities,Bad or very bad,Males,From 65 to 74 years,9.7
65168,2018,Iceland,Cities,Bad or very bad,Males,65 years or over,11.7
65169,2018,Iceland,Cities,Bad or very bad,Males,From 75 to 84 years,10.9
65170,2018,Iceland,Cities,Bad or very bad,Males,75 years or over,14.8
65171,2018,Iceland,Cities,Bad or very bad,Males,85 years or over,
65172,2018,Iceland,Cities,Bad or very bad,Females,From 16 to 24 years,3.2
65173,2018,Iceland,Cities,Bad or very bad,Females,From 25 to 29 years,2.7
65174,2018,Iceland,Cities,Bad or very bad,Females,From 25 to 34 years,3.5
65175,2018,Iceland,Cities,Bad or very bad,Females,From 35 to 44 years,8.0
65176,2018,Iceland,Cities,Bad or very bad,Females,From 45 to 54 years,5.4
65177,2018,Iceland,Cities,Bad or very bad,Females,From 45 to 64 years,9.0
65178,2018,Iceland,Cities,Bad or very bad,Females,From 55 to 64 years,12.8
65179,2018,Iceland,Cities,Bad or very bad,Females,From 65 to 74 years,8.3
65180,2018,Iceland,Cities,Bad or very bad,Females,65 years or over,13.2
65181,2018,Iceland,Cities,Bad or very bad,Females,From 75 to 84 years,19.8
65182,2018,Iceland,Cities,Bad or very bad,Females,75 years or over,18.8
65183,2018,Iceland,Cities,Bad or very bad,Females,85 years or over,16.7
65184,2018,Iceland,Towns and suburbs,Very good,Males,From 16 to 24 years,47.9
65185,2018,Iceland,Towns and suburbs,Very good,Males,From 25 to 29 years,75.0
65186,2018,Iceland,Towns and suburbs,Very good,Males,From 25 to 34 years,64.6
65187,2018,Iceland,Towns and suburbs,Very good,Males,From 35 to 44 years,38.1
65188,2018,Iceland,Towns and suburbs,Very good,Males,From 45 to 54 years,38.5
65189,2018,Iceland,Towns and suburbs,Very good,Males,From 45 to 64 years,37.5
65190,2018,Iceland,Towns and suburbs,Very good,Males,From 55 to 64 years,36.4
65191,2018,Iceland,Towns and suburbs,Very good,Males,From 65 to 74 years,19.7
65192,2018,Iceland,Towns and suburbs,Very good,Males,65 years or over,23.1
65193,2018,Iceland,Towns and suburbs,Very good,Males,From 75 to 84 years,
65194,2018,Iceland,Towns and suburbs,Very good,Males,75 years or over,28.1
65195,2018,Iceland,Towns and suburbs,Very good,Males,85 years or over,
65196,2018,Iceland,Towns and suburbs,Very good,Females,From 16 to 24 years,30.6
65197,2018,Iceland,Towns and suburbs,Very good,Females,From 25 to 29 years,47.1
65198,2018,Iceland,Towns and suburbs,Very good,Females,From 25 to 34 years,41.5
65199,2018,Iceland,Towns and suburbs,Very good,Females,From 35 to 44 years,41.8
65200,2018,Iceland,Towns and suburbs,Very good,Females,From 45 to 54 years,29.8
65201,2018,Iceland,Towns and suburbs,Very good,Females,From 45 to 64 years,26.5
65202,2018,Iceland,Towns and suburbs,Very good,Females,From 55 to 64 years,22.3
65203,2018,Iceland,Towns and suburbs,Very good,Females,From 65 to 74 years,29.8
65204,2018,Iceland,Towns and suburbs,Very good,Females,65 years or over,33.3
65205,2018,Iceland,Towns and suburbs,Very good,Females,From 75 to 84 years,
65206,2018,Iceland,Towns and suburbs,Very good,Females,75 years or over,
65207,2018,Iceland,Towns and suburbs,Very good,Females,85 years or over,
65208,2018,Iceland,Towns and suburbs,Good,Males,From 16 to 24 years,31.8
65209,2018,Iceland,Towns and suburbs,Good,Males,From 25 to 29 years,16.7
65210,2018,Iceland,Towns and suburbs,Good,Males,From 25 to 34 years,28.2
65211,2018,Iceland,Towns and suburbs,Good,Males,From 35 to 44 years,40.8
65212,2018,Iceland,Towns and suburbs,Good,Males,From 45 to 54 years,41.0
65213,2018,Iceland,Towns and suburbs,Good,Males,From 45 to 64 years,43.3
65214,2018,Iceland,Towns and suburbs,Good,Males,From 55 to 64 years,45.8
65215,2018,Iceland,Towns and suburbs,Good,Males,From 65 to 74 years,42.8
65216,2018,Iceland,Towns and suburbs,Good,Males,65 years or over,35.1
65217,2018,Iceland,Towns and suburbs,Good,Males,From 75 to 84 years,
65218,2018,Iceland,Towns and suburbs,Good,Males,75 years or over,24.0
65219,2018,Iceland,Towns and suburbs,Good,Males,85 years or over,
65220,2018,Iceland,Towns and suburbs,Good,Females,From 16 to 24 years,50.2
65221,2018,Iceland,Towns and suburbs,Good,Females,From 25 to 29 years,29.4
65222,2018,Iceland,Towns and suburbs,Good,Females,From 25 to 34 years,37.7
65223,2018,Iceland,Towns and suburbs,Good,Females,From 35 to 44 years,37.9
65224,2018,Iceland,Towns and suburbs,Good,Females,From 45 to 54 years,37.0
65225,2018,Iceland,Towns and suburbs,Good,Females,From 45 to 64 years,36.3
65226,2018,Iceland,Towns and suburbs,Good,Females,From 55 to 64 years,35.3
65227,2018,Iceland,Towns and suburbs,Good,Females,From 65 to 74 years,18.8
65228,2018,Iceland,Towns and suburbs,Good,Females,65 years or over,18.3
65229,2018,Iceland,Towns and suburbs,Good,Females,From 75 to 84 years,
65230,2018,Iceland,Towns and suburbs,Good,Females,75 years or over,
65231,2018,Iceland,Towns and suburbs,Good,Females,85 years or over,
65232,2018,Iceland,Towns and suburbs,Very good or good,Males,From 16 to 24 years,79.7
65233,2018,Iceland,Towns and suburbs,Very good or good,Males,From 25 to 29 years,91.7
65234,2018,Iceland,Towns and suburbs,Very good or good,Males,From 25 to 34 years,92.8
65235,2018,Iceland,Towns and suburbs,Very good or good,Males,From 35 to 44 years,78.9
65236,2018,Iceland,Towns and suburbs,Very good or good,Males,From 45 to 54 years,79.5
65237,2018,Iceland,Towns and suburbs,Very good or good,Males,From 45 to 64 years,80.8
65238,2018,Iceland,Towns and suburbs,Very good or good,Males,From 55 to 64 years,82.2
65239,2018,Iceland,Towns and suburbs,Very good or good,Males,From 65 to 74 years,62.4
65240,2018,Iceland,Towns and suburbs,Very good or good,Males,65 years or over,58.2
65241,2018,Iceland,Towns and suburbs,Very good or good,Males,From 75 to 84 years,
65242,2018,Iceland,Towns and suburbs,Very good or good,Males,75 years or over,52.1
65243,2018,Iceland,Towns and suburbs,Very good or good,Males,85 years or over,
65244,2018,Iceland,Towns and suburbs,Very good or good,Females,From 16 to 24 years,80.9
65245,2018,Iceland,Towns and suburbs,Very good or good,Females,From 25 to 29 years,76.5
65246,2018,Iceland,Towns and suburbs,Very good or good,Females,From 25 to 34 years,79.2
65247,2018,Iceland,Towns and suburbs,Very good or good,Females,From 35 to 44 years,79.7
65248,2018,Iceland,Towns and suburbs,Very good or good,Females,From 45 to 54 years,66.7
65249,2018,Iceland,Towns and suburbs,Very good or good,Females,From 45 to 64 years,62.8
65250,2018,Iceland,Towns and suburbs,Very good or good,Females,From 55 to 64 years,57.6
65251,2018,Iceland,Towns and suburbs,Very good or good,Females,From 65 to 74 years,48.6
65252,2018,Iceland,Towns and suburbs,Very good or good,Females,65 years or over,51.6
65253,2018,Iceland,Towns and suburbs,Very good or good,Females,From 75 to 84 years,
65254,2018,Iceland,Towns and suburbs,Very good or good,Females,75 years or over,
65255,2018,Iceland,Towns and suburbs,Very good or good,Females,85 years or over,
65256,2018,Iceland,Towns and suburbs,Fair,Males,From 16 to 24 years,20.3
65257,2018,Iceland,Towns and suburbs,Fair,Males,From 25 to 29 years,8.3
65258,2018,Iceland,Towns and suburbs,Fair,Males,From 25 to 34 years,3.7
65259,2018,Iceland,Towns and suburbs,Fair,Males,From 35 to 44 years,21.1
65260,2018,Iceland,Towns and suburbs,Fair,Males,From 45 to 54 years,17.9
65261,2018,Iceland,Towns and suburbs,Fair,Males,From 45 to 64 years,14.3
65262,2018,Iceland,Towns and suburbs,Fair,Males,From 55 to 64 years,10.5
65263,2018,Iceland,Towns and suburbs,Fair,Males,From 65 to 74 years,30.4
65264,2018,Iceland,Towns and suburbs,Fair,Males,65 years or over,31.6
65265,2018,Iceland,Towns and suburbs,Fair,Males,From 75 to 84 years,
65266,2018,Iceland,Towns and suburbs,Fair,Males,75 years or over,33.3
65267,2018,Iceland,Towns and suburbs,Fair,Males,85 years or over,
65268,2018,Iceland,Towns and suburbs,Fair,Females,From 16 to 24 years,14.0
65269,2018,Iceland,Towns and suburbs,Fair,Females,From 25 to 29 years,23.5
65270,2018,Iceland,Towns and suburbs,Fair,Females,From 25 to 34 years,14.0
65271,2018,Iceland,Towns and suburbs,Fair,Females,From 35 to 44 years,10.6
65272,2018,Iceland,Towns and suburbs,Fair,Females,From 45 to 54 years,25.9
65273,2018,Iceland,Towns and suburbs,Fair,Females,From 45 to 64 years,23.9
65274,2018,Iceland,Towns and suburbs,Fair,Females,From 55 to 64 years,21.2
65275,2018,Iceland,Towns and suburbs,Fair,Females,From 65 to 74 years,47.8
65276,2018,Iceland,Towns and suburbs,Fair,Females,65 years or over,43.2
65277,2018,Iceland,Towns and suburbs,Fair,Females,From 75 to 84 years,
65278,2018,Iceland,Towns and suburbs,Fair,Females,75 years or over,
65279,2018,Iceland,Towns and suburbs,Fair,Females,85 years or over,
65280,2018,Iceland,Towns and suburbs,Bad,Males,From 16 to 24 years,0.0
65281,2018,Iceland,Towns and suburbs,Bad,Males,From 25 to 29 years,0
65282,2018,Iceland,Towns and suburbs,Bad,Males,From 25 to 34 years,3.5
65283,2018,Iceland,Towns and suburbs,Bad,Males,From 35 to 44 years,0.0
65284,2018,Iceland,Towns and suburbs,Bad,Males,From 45 to 54 years,2.6
65285,2018,Iceland,Towns and suburbs,Bad,Males,From 45 to 64 years,2.6
65286,2018,Iceland,Towns and suburbs,Bad,Males,From 55 to 64 years,2.7
65287,2018,Iceland,Towns and suburbs,Bad,Males,From 65 to 74 years,7.2
65288,2018,Iceland,Towns and suburbs,Bad,Males,65 years or over,6.4
65289,2018,Iceland,Towns and suburbs,Bad,Males,From 75 to 84 years,
65290,2018,Iceland,Towns and suburbs,Bad,Males,75 years or over,5.2
65291,2018,Iceland,Towns and suburbs,Bad,Males,85 years or over,
65292,2018,Iceland,Towns and suburbs,Bad,Females,From 16 to 24 years,5.1
65293,2018,Iceland,Towns and suburbs,Bad,Females,From 25 to 29 years,0
65294,2018,Iceland,Towns and suburbs,Bad,Females,From 25 to 34 years,2.2
65295,2018,Iceland,Towns and suburbs,Bad,Females,From 35 to 44 years,7.0
65296,2018,Iceland,Towns and suburbs,Bad,Females,From 45 to 54 years,7.3
65297,2018,Iceland,Towns and suburbs,Bad,Females,From 45 to 64 years,12.3
65298,2018,Iceland,Towns and suburbs,Bad,Females,From 55 to 64 years,18.6
65299,2018,Iceland,Towns and suburbs,Bad,Females,From 65 to 74 years,3.6
65300,2018,Iceland,Towns and suburbs,Bad,Females,65 years or over,5.1
65301,2018,Iceland,Towns and suburbs,Bad,Females,From 75 to 84 years,
65302,2018,Iceland,Towns and suburbs,Bad,Females,75 years or over,
65303,2018,Iceland,Towns and suburbs,Bad,Females,85 years or over,
65304,2018,Iceland,Towns and suburbs,Very bad,Males,From 16 to 24 years,0.0
65305,2018,Iceland,Towns and suburbs,Very bad,Males,From 25 to 29 years,0
65306,2018,Iceland,Towns and suburbs,Very bad,Males,From 25 to 34 years,0.0
65307,2018,Iceland,Towns and suburbs,Very bad,Males,From 35 to 44 years,0.0
65308,2018,Iceland,Towns and suburbs,Very bad,Males,From 45 to 54 years,0.0
65309,2018,Iceland,Towns and suburbs,Very bad,Males,From 45 to 64 years,2.2
65310,2018,Iceland,Towns and suburbs,Very bad,Males,From 55 to 64 years,4.7
65311,2018,Iceland,Towns and suburbs,Very bad,Males,From 65 to 74 years,0
65312,2018,Iceland,Towns and suburbs,Very bad,Males,65 years or over,3.8
65313,2018,Iceland,Towns and suburbs,Very bad,Males,From 75 to 84 years,
65314,2018,Iceland,Towns and suburbs,Very bad,Males,75 years or over,9.4
65315,2018,Iceland,Towns and suburbs,Very bad,Males,85 years or over,
65316,2018,Iceland,Towns and suburbs,Very bad,Females,From 16 to 24 years,0.0
65317,2018,Iceland,Towns and suburbs,Very bad,Females,From 25 to 29 years,0
65318,2018,Iceland,Towns and suburbs,Very bad,Females,From 25 to 34 years,4.5
65319,2018,Iceland,Towns and suburbs,Very bad,Females,From 35 to 44 years,2.7
65320,2018,Iceland,Towns and suburbs,Very bad,Females,From 45 to 54 years,0.0
65321,2018,Iceland,Towns and suburbs,Very bad,Females,From 45 to 64 years,1.1
65322,2018,Iceland,Towns and suburbs,Very bad,Females,From 55 to 64 years,2.6
65323,2018,Iceland,Towns and suburbs,Very bad,Females,From 65 to 74 years,0
65324,2018,Iceland,Towns and suburbs,Very bad,Females,65 years or over,0.0
65325,2018,Iceland,Towns and suburbs,Very bad,Females,From 75 to 84 years,
65326,2018,Iceland,Towns and suburbs,Very bad,Females,75 years or over,
65327,2018,Iceland,Towns and suburbs,Very bad,Females,85 years or over,
65328,2018,Iceland,Towns and suburbs,Bad or very bad,Males,From 16 to 24 years,0.0
65329,2018,Iceland,Towns and suburbs,Bad or very bad,Males,From 25 to 29 years,0
65330,2018,Iceland,Towns and suburbs,Bad or very bad,Males,From 25 to 34 years,3.5
65331,2018,Iceland,Towns and suburbs,Bad or very bad,Males,From 35 to 44 years,0.0
65332,2018,Iceland,Towns and suburbs,Bad or very bad,Males,From 45 to 54 years,2.6
65333,2018,Iceland,Towns and suburbs,Bad or very bad,Males,From 45 to 64 years,4.9
65334,2018,Iceland,Towns and suburbs,Bad or very bad,Males,From 55 to 64 years,7.4
65335,2018,Iceland,Towns and suburbs,Bad or very bad,Males,From 65 to 74 years,7.2
65336,2018,Iceland,Towns and suburbs,Bad or very bad,Males,65 years or over,10.2
65337,2018,Iceland,Towns and suburbs,Bad or very bad,Males,From 75 to 84 years,
65338,2018,Iceland,Towns and suburbs,Bad or very bad,Males,75 years or over,14.6
65339,2018,Iceland,Towns and suburbs,Bad or very bad,Males,85 years or over,
65340,2018,Iceland,Towns and suburbs,Bad or very bad,Females,From 16 to 24 years,5.1
65341,2018,Iceland,Towns and suburbs,Bad or very bad,Females,From 25 to 29 years,0
65342,2018,Iceland,Towns and suburbs,Bad or very bad,Females,From 25 to 34 years,6.7
65343,2018,Iceland,Towns and suburbs,Bad or very bad,Females,From 35 to 44 years,9.7
65344,2018,Iceland,Towns and suburbs,Bad or very bad,Females,From 45 to 54 years,7.3
65345,2018,Iceland,Towns and suburbs,Bad or very bad,Females,From 45 to 64 years,13.4
65346,2018,Iceland,Towns and suburbs,Bad or very bad,Females,From 55 to 64 years,21.2
65347,2018,Iceland,Towns and suburbs,Bad or very bad,Females,From 65 to 74 years,3.6
65348,2018,Iceland,Towns and suburbs,Bad or very bad,Females,65 years or over,5.1
65349,2018,Iceland,Towns and suburbs,Bad or very bad,Females,From 75 to 84 years,
65350,2018,Iceland,Towns and suburbs,Bad or very bad,Females,75 years or over,
65351,2018,Iceland,Towns and suburbs,Bad or very bad,Females,85 years or over,
65352,2018,Iceland,Rural areas,Very good,Males,From 16 to 24 years,72.6
65353,2018,Iceland,Rural areas,Very good,Males,From 25 to 29 years,56.7
65354,2018,Iceland,Rural areas,Very good,Males,From 25 to 34 years,60.2
65355,2018,Iceland,Rural areas,Very good,Males,From 35 to 44 years,42.6
65356,2018,Iceland,Rural areas,Very good,Males,From 45 to 54 years,32.2
65357,2018,Iceland,Rural areas,Very good,Males,From 45 to 64 years,24.4
65358,2018,Iceland,Rural areas,Very good,Males,From 55 to 64 years,16.5
65359,2018,Iceland,Rural areas,Very good,Males,From 65 to 74 years,27.1
65360,2018,Iceland,Rural areas,Very good,Males,65 years or over,23.2
65361,2018,Iceland,Rural areas,Very good,Males,From 75 to 84 years,18.1
65362,2018,Iceland,Rural areas,Very good,Males,75 years or over,16.7
65363,2018,Iceland,Rural areas,Very good,Males,85 years or over,
65364,2018,Iceland,Rural areas,Very good,Females,From 16 to 24 years,60.5
65365,2018,Iceland,Rural areas,Very good,Females,From 25 to 29 years,33.3
65366,2018,Iceland,Rural areas,Very good,Females,From 25 to 34 years,39.9
65367,2018,Iceland,Rural areas,Very good,Females,From 35 to 44 years,44.1
65368,2018,Iceland,Rural areas,Very good,Females,From 45 to 54 years,31.6
65369,2018,Iceland,Rural areas,Very good,Females,From 45 to 64 years,28.4
65370,2018,Iceland,Rural areas,Very good,Females,From 55 to 64 years,25.7
65371,2018,Iceland,Rural areas,Very good,Females,From 65 to 74 years,21.2
65372,2018,Iceland,Rural areas,Very good,Females,65 years or over,15.3
65373,2018,Iceland,Rural areas,Very good,Females,From 75 to 84 years,10.8
65374,2018,Iceland,Rural areas,Very good,Females,75 years or over,8.5
65375,2018,Iceland,Rural areas,Very good,Females,85 years or over,
65376,2018,Iceland,Rural areas,Good,Males,From 16 to 24 years,17.7
65377,2018,Iceland,Rural areas,Good,Males,From 25 to 29 years,33.3
65378,2018,Iceland,Rural areas,Good,Males,From 25 to 34 years,24.8
65379,2018,Iceland,Rural areas,Good,Males,From 35 to 44 years,47.5
65380,2018,Iceland,Rural areas,Good,Males,From 45 to 54 years,44.1
65381,2018,Iceland,Rural areas,Good,Males,From 45 to 64 years,50.5
65382,2018,Iceland,Rural areas,Good,Males,From 55 to 64 years,56.9
65383,2018,Iceland,Rural areas,Good,Males,From 65 to 74 years,35.5
65384,2018,Iceland,Rural areas,Good,Males,65 years or over,34.0
65385,2018,Iceland,Rural areas,Good,Males,From 75 to 84 years,34.3
65386,2018,Iceland,Rural areas,Good,Males,75 years or over,31.6
65387,2018,Iceland,Rural areas,Good,Males,85 years or over,
65388,2018,Iceland,Rural areas,Good,Females,From 16 to 24 years,27.3
65389,2018,Iceland,Rural areas,Good,Females,From 25 to 29 years,50.0
65390,2018,Iceland,Rural areas,Good,Females,From 25 to 34 years,45.1
65391,2018,Iceland,Rural areas,Good,Females,From 35 to 44 years,40.9
65392,2018,Iceland,Rural areas,Good,Females,From 45 to 54 years,38.6
65393,2018,Iceland,Rural areas,Good,Females,From 45 to 64 years,41.8
65394,2018,Iceland,Rural areas,Good,Females,From 55 to 64 years,44.6
65395,2018,Iceland,Rural areas,Good,Females,From 65 to 74 years,31.0
65396,2018,Iceland,Rural areas,Good,Females,65 years or over,24.9
65397,2018,Iceland,Rural areas,Good,Females,From 75 to 84 years,22.6
65398,2018,Iceland,Rural areas,Good,Females,75 years or over,17.7
65399,2018,Iceland,Rural areas,Good,Females,85 years or over,
65400,2018,Iceland,Rural areas,Very good or good,Males,From 16 to 24 years,90.4
65401,2018,Iceland,Rural areas,Very good or good,Males,From 25 to 29 years,90.0
65402,2018,Iceland,Rural areas,Very good or good,Males,From 25 to 34 years,85.1
65403,2018,Iceland,Rural areas,Very good or good,Males,From 35 to 44 years,90.1
65404,2018,Iceland,Rural areas,Very good or good,Males,From 45 to 54 years,76.3
65405,2018,Iceland,Rural areas,Very good or good,Males,From 45 to 64 years,74.9
65406,2018,Iceland,Rural areas,Very good or good,Males,From 55 to 64 years,73.5
65407,2018,Iceland,Rural areas,Very good or good,Males,From 65 to 74 years,62.6
65408,2018,Iceland,Rural areas,Very good or good,Males,65 years or over,57.3
65409,2018,Iceland,Rural areas,Very good or good,Males,From 75 to 84 years,52.4
65410,2018,Iceland,Rural areas,Very good or good,Males,75 years or over,48.2
