"TIME","GEO","UNIT","INDIC_IL","DEG_URB","SEX","AGE","Value","Flag and Footnotes"
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","6,120",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","6,385",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","6,337",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","6,133",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","6,094",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","6,148",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","6,131",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","6,435",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","6,262",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","5,870",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","5,701",""
"2018","Poland","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","5,774",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","11,228",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","12,527",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Males","18 years or over","12,813",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Males","60 years or over","13,879",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Males","65 years or over","13,788",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Males","75 years or over","12,300",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","11,338",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","12,302",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Females","18 years or over","12,294",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Females","60 years or over","12,654",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Females","65 years or over","12,274",""
"2018","Portugal","Euro","Mean equivalised net income","Cities","Females","75 years or over","10,623",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","10,586",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","10,965",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","11,087",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","11,730",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","11,529",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","10,826",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","10,060",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","10,803",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","10,728",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","10,485",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","10,517",""
"2018","Portugal","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","9,313",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","9,245",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","9,492",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","9,418",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","9,371",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","9,204",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","8,317",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","8,829",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","9,512",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","9,092",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","8,473",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","8,212",""
"2018","Portugal","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","7,619",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","5,286",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","5,624",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Males","18 years or over","5,417",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Males","60 years or over","4,803",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Males","65 years or over","4,568",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Males","75 years or over","4,641",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","5,541",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","5,484",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Females","18 years or over","5,158",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Females","60 years or over","4,384",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Females","65 years or over","4,139",""
"2018","Romania","Euro","Mean equivalised net income","Cities","Females","75 years or over","3,922",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","3,680",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","4,277",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","4,191",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","4,057",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","3,790",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","3,647",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","3,577",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","4,045",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","3,865",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","3,461",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","3,291",""
"2018","Romania","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","3,109",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","2,289",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","3,044",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","3,035",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","3,015",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","3,000",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","2,846",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","2,344",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","2,982",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","2,875",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","2,736",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","2,600",""
"2018","Romania","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","2,412",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","14,844",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","14,863",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Males","18 years or over","15,238",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Males","60 years or over","16,469",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Males","65 years or over","16,506",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Males","75 years or over","16,553",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","14,669",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","15,093",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Females","18 years or over","14,855",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Females","60 years or over","14,216",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Females","65 years or over","14,273",""
"2018","Slovenia","Euro","Mean equivalised net income","Cities","Females","75 years or over","13,425",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","14,074",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","14,905",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","14,678",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","13,890",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","13,798",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","13,780",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","14,282",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","14,482",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","13,913",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","12,529",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","12,308",""
"2018","Slovenia","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","11,124",""
